id,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15
45.0,2.6260158107572787e-07,0.008410375926713627,0.011278616245611115,1.8244376653399215e-26,3.423793966959914e-11,5.084554952340793e-05,1.5704086327805086e-14,6.4614841721796875e-06,0.0,0.44022934142704373,0.3200016122882581,0.0,0.0,0.0,7.547322505285956e-194,0.0
46.0,0.10290761603291228,3.1017430790817174e-05,4.167016696398563e-05,2.0181071165406928e-07,0.021316573613864086,0.0628185951929083,5.264573149541008e-06,0.003011411663678551,5.921983989187485,8.02020450849407e-13,1.3955427615708704e-11,3.4572066731208495e-15,2.0130088322574498,4.598337059511382,3.4407727849717626e-38,0.4222327383748246
47.0,7.260549423379484e-09,0.06241790837398901,0.0003150553567471833,2.579503021570168e-29,9.466289277752804e-13,1.4058050365170264e-06,5.760715092182282e-20,1.7865058157048155e-07,0.0,0.36441701576360425,2.2444614970705867,0.0,0.0,0.0,2.907671329602398e-85,0.0
48.0,2.887745021283557e-34,6.619980936808475e-05,1.8580215763964836e-05,2.806888870603266e-07,5.478530154014592e-32,2.278768339030906e-30,2.8190977569911167e-09,0.03244683484531265,0.0,1.6785537970691888e-14,1.7098418137384342e-19,1.8649725847436352e-159,0.0,0.0,1.5417293714263106e-21,0.661397173078439
49.0,1.0300534853673592e-10,9.251673018739055e-05,2.5988524389508015e-05,3.919148156009427e-07,1.8433695535325997e-08,2.40145718618107e-08,3.936186866831408e-09,0.0499601619276108,0.0,2.678877545108742e-12,4.925104449455588e-16,5.880761423325481e-17,7.076244063196667e-19,2.433139998828326e-189,2.7801317479009827e-12,1.0383518444880138
50.0,1.4842597030884592e-12,7.452143828573445e-08,2.2593932227625876e-07,8.665366752242729e-07,6.878124378243258e-09,9.405674126495654e-08,0.13375955351865046,1.8695582223499386e-05,9.566919448222665e-56,2.7830610093771483e-24,7.757571698427727e-64,5.449188191207894e-18,1.493255353802676e-35,2.8424422728873415e-61,7.178458919311012,2.117403546650887e-102
51.0,7.249383255916002e-24,0.008658389678835818,0.0027819383121517913,1.1336125960139561e-18,2.1213811590190527e-24,1.1278727114205955e-24,9.757718999261984e-07,1.2758955228810819e-17,0.0,0.1408223897678304,0.12178568468124833,0.0,0.0,0.0,3.474299635941257e-76,0.0
52.0,6.988483255636166e-23,0.02477928932288997,8.965655260554564e-05,6.786682457609623e-22,3.554514189338937e-23,3.59093347495941e-20,4.40872606264828e-17,1.1907160034224454e-12,0.0,0.14461953041175926,1.506354805552712,0.0,0.0,0.0,2.481531531637157e-70,0.0
53.0,1.1017632872645595e-18,0.023372450011865234,1.211491625599344e-06,3.0682782710544675e-23,1.4525412873715587e-22,2.1332706837843536e-16,2.2033902838414383e-15,5.385522329927332e-14,0.0,6.151361495881144e-19,1.5650945961711638,0.0,0.0,0.0,7.037333308379849e-54,0.0
54.0,0.1098482105320074,9.095862751471027e-11,2.8788466204630808e-08,4.250844735333572e-08,0.004842623142799324,0.04888337817204385,9.86093271996399e-06,0.0022736740617718266,6.146915080505562,5.023635519362517e-60,2.6228993689133593e-28,7.064189179075586e-19,1.3197418070468083,4.318519707919693,3.1110364920858673e-56,0.29497510885954825
55.0,1.744942275318106e-07,0.07999587802762408,0.00749830839865767,3.8861531465226304e-26,2.275052119052013e-11,3.3785991886160604e-05,3.3378704388497144e-14,4.293544938742821e-06,0.0,0.7289171091096177,2.2746475341584835,0.0,0.0,0.0,9.509310725854112e-93,0.0
56.0,9.160104173509673e-10,0.0006093018186338231,0.0003532186039564602,0.001744415659648769,3.419058855760399e-06,6.711930162786589e-07,0.0013879785372911866,0.30291159614542446,9.129779827264758e-297,0.015652056985516964,7.811341328799608e-06,0.018400017822691545,1.8581289180465419e-13,2.8715524820087423e-18,0.07512849305504829,4.6263046492959905
57.0,6.588578682804781e-52,3.131617456374471e-06,8.789470632174995e-07,1.3278138213978245e-08,3.8600808273881073e-53,1.5182359448954209e-49,1.3335893005267888e-10,0.0015349149095083003,0.0,1.4878380344754558e-28,1.0994963736106423e-22,7.418966707816093e-186,6.212679781256336e-295,4.201574392834123e-237,4.5313015429393495e-58,7.80609723260578e-07
58.0,6.145012773119554e-08,0.05363285612170062,0.0026419281844780626,1.9102483384829266e-28,8.011854907084939e-12,1.1898121481131625e-05,1.1013592807761141e-17,1.512020704852954e-06,0.0,0.3882931972172943,2.1802519757747,0.0,0.0,0.0,2.6557277767192493e-84,0.0
59.0,5.059940949260349e-20,8.510627432331734e-08,0.0005076912925029435,0.0016694597251197159,2.2232256383360236e-16,4.177971827057137e-17,9.058479383172683e-14,1.3645146159616975e-14,0.0,7.67031791866574e-10,1.4000402112537215e-17,2.4971307659218343e-06,7.215621954685458e-119,1.8110037195509103e-20,4.506861065928728e-21,5.764971239803524e-71
60.0,2.63176127483985e-07,0.008428651997886274,0.011303292696330092,1.479973022457744e-32,3.4312848911130396e-11,5.0956794580405925e-05,1.2739079165755434e-20,6.475621263464242e-06,0.0,0.4607204780799481,0.31594981015689527,0.0,0.0,0.0,8.898295894455089e-250,0.0
61.0,6.998948277076914e-15,0.029717197740262085,0.011266587063915862,4.591164865629528e-18,9.125320907998426e-19,1.3551531892085165e-12,3.951871165487945e-06,2.419089827619247e-13,0.0,0.4576948443171491,1.2128685256287182,0.0,0.0,0.0,1.7507505797110282e-19,0.0
62.0,3.186422065641762e-07,4.081638801528434e-07,3.0214421024982136e-07,3.866508448843258e-06,3.348497503135293e-07,1.0630475911725313e-06,0.14042079021517517,0.00028764174700024464,7.521566202875048e-117,2.3677815095166924e-10,7.414431532165499e-11,0.0006761160645136281,1.8806474742265045e-37,3.32694771969974e-58,7.127314203356382,0.10551262250929282
63.0,2.877154744606772e-06,0.02085540136003186,0.014292270717534323,4.708014336958873e-13,0.00017095138991293028,1.7038357929340967e-05,4.400025802831707e-05,7.234522991209051e-07,0.0,0.363595825854636,1.1389559599654215,1.7686177226042954e-221,1.1115069997279165e-10,1.640454400773243e-262,3.334795386998513e-14,1.7671749774064982e-259
64.0,1.3533649916514744e-22,0.034017639129509655,1.7604403991675978e-06,3.9648001822034126e-26,1.9721170355980462e-26,2.6205485702888268e-20,8.316867192126731e-23,6.956531993696174e-17,0.0,3.591327492125966e-46,2.0009511300432243,0.0,0.0,0.0,8.16796258396545e-76,0.0
65.0,4.7201461705067546e-07,8.663659164949123e-09,1.471627019226288e-07,1.1564517652468983e-11,0.18458376750889005,1.966100474894495e-06,1.6307219700421498e-11,5.343867257781633e-08,1.1994112307600993,1.7697934070753296e-43,4.158656100017677e-17,4.607642122544788e-19,3.38635598777758,1.8003598169082105,1.4657732741845775e-127,0.1157612505513636
66.0,8.925358488599286e-10,1.3580196623235613e-05,2.9650644875644416e-05,0.00010568731290048527,3.921579208524585e-06,7.370051585401005e-07,0.004373125463426068,0.002633343006675574,5.825276310209337e-275,1.5310107196749075e-62,1.7801434186196373e-19,1.0962375150744158e-19,9.34589262585665e-93,1.0692093203182457e-23,0.34825185023360195,1.0159965998710554e-137
67.0,2.3399165695620638e-07,0.007493970922619732,0.010049833213828272,3.1639377052570626e-42,3.0507783697409816e-11,4.530602722608948e-05,1.5472723056484017e-26,5.757518220762814e-06,0.0,0.4045504536674901,0.29590112970891136,0.0,0.0,0.0,5.5353109774890506e-298,0.0
68.0,3.1937608528547224e-25,0.0005280622615309858,0.00027066476687255,2.2377035128685995e-06,9.345876553194516e-26,4.9689133345220773e-26,6.546260417459353e-08,0.258672144363225,0.0,0.0056791045442398805,1.786331298781881e-07,1.882026276597002e-150,0.0,0.0,8.046066793105294e-20,4.301344820749901
69.0,3.0379896917873378e-09,0.04318315616437382,0.00013270996389155767,1.2869578493785872e-29,3.960924658495629e-13,5.882228686232892e-07,6.427388232312136e-23,7.475172932440978e-08,0.0,0.28486743644791207,2.133666424207579,0.0,0.0,0.0,7.917053185603008e-82,0.0
70.0,7.793794416093817e-08,0.059624204341138264,0.0033503549866583317,1.263747636127929e-28,1.0161532993151617e-11,1.5090532141330901e-05,4.398075736688386e-18,1.917714244313547e-06,0.0,0.459643430011059,2.1964469223855776,0.0,0.0,0.0,4.243712527341369e-85,0.0
71.0,2.1760946671872845e-129,2.0794141077787227e-111,8.349352291190907e-109,3.402838886780079e-124,6.367888224761324e-130,3.3856091007265952e-130,2.9290381717476224e-112,3.8299388309534634e-123,0.0,3.3974185371345414e-187,2.918704714568708e-128,0.0,0.0,0.0,3.5616312204216e-311,0.0
72.0,1.0305925774165505e-129,9.848049246965834e-112,3.9542307728088614e-109,1.6115753380310655e-124,3.015814724062489e-130,1.6034153577301408e-130,1.3871845946273093e-112,1.8138487220511873e-123,0.0,3.4638237128915037e-187,7.234515837277053e-194,0.0,0.0,0.0,0.0,0.0
73.0,4.435598521379438e-09,0.0032245938781501073,0.000190672918652112,3.599128893129122e-18,6.511180939244654e-13,8.588312666763739e-07,4.2644535158707885e-10,1.2753040110144048e-07,1.224857241657636e-269,4.2744355099871945e-12,0.5158283894090122,1.2505629030232764e-34,2.9060175423239038e-161,1.1626232227690316e-134,1.5166815873616142e-18,3.50977354189632e-09
74.0,0.00012496231001768126,8.621281137705843e-08,1.5307445587899478e-07,0.00025955709550701554,0.0001504269803228834,0.0006504304028150173,1.4026811796389128e-05,0.0018362420265890516,1.6942245138997336e-49,1.2518517383764845e-32,6.426737343553768e-31,1.6747665576672078e-13,6.0215566992377765e-09,0.09925375924581158,1.6125842073046444e-12,0.008588322659246231
75.0,1.408898708133396e-53,2.8086067722200097e-06,7.882880679281689e-07,1.1908564641042541e-08,3.130794377292095e-53,2.2442303922092246e-50,1.1960362314354795e-10,0.0013765961103746577,0.0,2.341798506070913e-28,2.0781349533774409e-22,1.7448902206558865e-47,1.645443354589795e-263,1.2749972567780467e-186,1.34735967493696e-29,1.653375831721587e-06
76.0,3.104559330975769e-17,0.054755152954042645,0.0012309074686775632,1.9113019130240606e-25,4.047718133633237e-21,6.011122422294146e-15,1.6258962175979665e-13,7.678274231077452e-16,0.0,0.39306820207301707,2.058184400305327,0.0,0.0,0.0,1.2001672884769386e-72,0.0
77.0,9.897429256137247e-40,0.007595346092166812,3.9337755163209876e-07,4.931965789883115e-38,9.741665692481302e-42,1.7939691291382684e-37,2.133824788412337e-26,1.0536667916190838e-35,0.0,1.2404753809794106e-14,0.4848719034661186,0.0,0.0,0.0,2.9360046061317317e-215,0.0
78.0,0.10530264076875896,1.724190073358205e-10,2.9334085122358178e-08,9.641884158260708e-08,0.019129594926923087,0.05769827297097307,1.3021258775349569e-05,0.0019136772084141788,5.957979871305243,3.6905823737728978e-115,1.5469484833535622e-44,6.02473550290111e-17,2.0981754868265927,4.672535146004449,9.839654306035804e-134,0.23598101130333995
79.0,4.6180059629575305e-22,1.937823554115713e-06,0.0005321538060495888,0.0188264453119877,5.058619982744673e-18,7.901689088231026e-16,6.507532424574826e-05,1.7539981735928335e-17,0.0,9.70433292435367e-12,4.334708089338855e-11,0.2677956130302406,2.1759743138148808e-142,4.721252473812772e-211,1.266963593947783e-15,1.446691401477348e-16
80.0,3.396813831837372e-10,2.7040047778617593e-07,1.705337189900476e-07,6.2800303660000145e-12,0.03178628748336685,7.865434064975295e-08,4.0202031659157804e-10,0.014775147164653179,0.2625556309396242,1.854085276407845e-36,7.447811714617315e-20,5.42086618996118e-46,0.48558528630904707,0.9513085003593427,8.555506129962357e-119,0.2655286618611262
81.0,9.700648427507718e-09,0.0003758334870452551,0.463894896794316,6.188712329195973e-18,1.2647685297989988e-12,1.8782628726358434e-06,5.326991594035352e-06,2.3869081837426704e-07,2.251816191696977e-272,5.197755904305211,2.177595685483357,4.200985339426693e-09,0.0,5.700985482174314e-172,7.761297674754853e-78,6.711401788157886e-188
82.0,0.10421251433671296,6.888427416131192e-08,2.6584740595574076e-07,1.1371086827852165e-06,0.020527963108260033,0.06983940824327914,1.8473828832598302e-05,0.006227447396048884,5.793863195935801,3.2025267333058787e-19,9.079836154143299e-14,7.548910530529904e-11,2.5248312010240572,4.520847881567439,0.06476217851253195,0.5176944420170558
83.0,9.312279037269954e-11,0.005024894342046602,0.0014258209811921535,0.0007838331985961989,1.437963378051006e-08,2.1207153261711312e-08,7.463396336943945e-05,0.0036983206415806234,1.6171593876276e-310,0.04032621425143826,0.5592578297032424,2.024347072081995e-09,5.762022625961974e-198,2.1315565965325133e-170,1.9424544349896543e-15,0.06580186593351948
84.0,1.3722794892333979e-24,1.3113112093673994e-06,0.0005265232744857905,2.1458836694498546e-19,4.0156903706150983e-25,2.1350182956428975e-25,1.8470974939092662e-07,2.415219605110699e-18,0.0,4.249308009457649e-12,1.0074892872374505e-14,0.0,0.0,3.327723880144176e-283,2.4778585405299397e-145,0.0
85.0,8.388692402910823e-23,0.04652997721073183,5.218079893532891e-05,7.152715598724368e-24,1.1023951812662463e-26,1.624242529375075e-20,6.1555753427476734e-12,2.4611669167901016e-18,0.0,0.2506581141774671,2.048176936506643,0.0,0.0,0.0,6.411249379316205e-68,0.0
86.0,0.10418426777104493,2.8365856818638108e-05,3.8079291979652274e-05,5.185252821947317e-08,0.013342156883608874,0.06099056832342243,2.927362866123678e-05,0.002897171805199432,5.982360825563464,4.649220868429189e-13,1.4945545386270945e-11,4.9820766019921597e-20,1.8688004547174624,4.593131756575371,2.7231522282010955e-125,0.3709442372823712
87.0,3.8476781400342505e-19,3.415194966800794e-06,0.0011422289869700232,0.017517761528851632,7.29919307870293e-17,3.0362515471344684e-15,5.736704772860157e-07,1.5468712865077883e-07,0.0,8.907555572746508e-09,2.0001025403474563e-75,0.2893230870330255,6.152677894692643e-191,2.095314982734491e-282,3.611941446068709e-30,9.767161916629252e-206
88.0,1.649947759929711e-10,0.010134260221880508,0.00017127064063287507,6.871393052780869e-20,2.1511984777832892e-14,3.1946685238931805e-08,5.736501816299019e-08,4.063435717651178e-09,0.0,0.09973025775838841,0.6277238223423687,0.0,0.0,0.0,6.137405694676472e-25,0.0
